Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
22,-0.5569412112236023,3.81624174118042,78.62040710449219,0.5747843018844856,0.05371670521028911,-90.49008528591753,3.3911674,3.7156854,12.687985,6.8476095,-7.622606,-4.6405244,3.0758924,-7.7587194,-23.600292,10.666759,-13.279198,5.591261,-0.9046143,-0.45257422,8.043308,-10.49027,10.00685,-50.839954,58.98739,8.712386,3.4234483,-4.0599284,-10.008374,-9.993764,47.545357,57.889423,19.423119,9.396237,-10.439889
23,-0.5740270614624023,3.929412841796875,78.63359069824219,0.586833521193874,0.20725237571257496,-90.39972609326797,3.0952547,3.7034009,12.5918665,6.84147,-7.4922714,-4.6116867,2.8024757,-7.776552,-23.67351,10.721248,-13.222931,5.533573,-0.90328425,-0.46931934,8.231172,-10.507128,10.070528,-50.37128,58.971966,8.63759,3.3673017,-3.9538853,-10.050554,-10.060708,47.618637,57.822964,19.412453,9.372315,-10.398069
24,-0.5952303409576416,4.046636581420898,78.64754486083984,0.5998459465320668,0.3643173945300218,-90.3137811244606,2.7928576,3.6909635,12.501379,6.8354006,-7.357954,-4.5836105,2.514761,-7.796657,-23.739628,10.786778,-13.167013,5.474226,-0.89219433,-0.48277017,8.431571,-10.516416,10.136134,-49.88413,58.95651,8.584869,3.2970152,-3.8319108,-10.101305,-10.129235,47.695663,57.767128,19.410656,9.348297,-10.36318
25,-0.6172507405281067,4.16523551940918,78.66260528564453,0.6114055947300139,0.5227618986654907,-90.23165865987315,2.4878836,3.6790018,12.416433,6.8285146,-7.220751,-4.5580716,2.2183495,-7.817309,-23.798853,10.858953,-13.11053,5.4128776,-0.88841575,-0.49120504,8.644676,-10.506749,10.204083,-49.35856,58.937775,8.575892,3.2012126,-3.6819255,-10.16697,-10.200624,47.80369,57.725334,19.428158,9.330031,-10.333505
26,-0.6320695877075195,4.275365352630615,78.6761474609375,0.621639418550015,0.6839166568675383,-90.15143847141589,2.1769676,3.667139,12.334202,6.8219643,-7.079858,-4.5336084,1.912915,-7.838848,-23.853989,10.935421,-13.052548,5.349029,-0.8921514,-0.496447,8.87092,-10.481184,10.274938,-48.789585,58.917446,8.59728,3.085692,-3.5085495,-10.246062,-10.27509,47.936695,57.69408,19.456701,9.315452,-10.304018
27,-0.6442816257476807,4.402857303619385,78.68964385986328,0.6365626427822243,0.8516467106283607,-90.07594725411212,1.85504,3.6523333,12.25712,6.814423,-6.9324565,-4.5066924,1.5883517,-7.8653245,-23.902342,11.023129,-12.993875,5.2840195,-0.8937981,-0.49914166,9.111148,-10.4518,10.34836,-48.186493,58.894592,8.622406,2.9706566,-3.3383858,-10.336287,-10.35349,48.073627,57.669914,19.488571,9.294012,-10.284164
28,-0.666718065738678,4.5360107421875,78.70431518554688,0.653943112635124,1.0295766282882117,-90.00819389629248,1.516235,3.6326196,12.187617,6.8062825,-6.7764316,-4.473924,1.2333252,-7.9010363,-23.940807,11.131683,-12.936562,5.219049,-0.88198864,-0.4990779,9.366472,-10.431087,10.422925,-47.558388,58.86891,8.626184,2.8758895,-3.198041,-10.435454,-10.437063,48.19351,57.64757,19.51788,9.255369,-10.28335
29,-0.6814089417457581,4.674164295196533,78.72026062011719,0.6777745825775617,1.2221993081871545,-89.95042097602273,1.154673,3.6047618,12.128226,6.797412,-6.6098924,-4.432418,0.8401792,-7.949111,-23.9665,11.263511,-12.88051,5.155228,-0.8467662,-0.49511313,9.631977,-10.426875,10.496197,-46.9108,58.84364,8.609997,2.8134856,-3.1089938,-10.537089,-10.527867,48.28621,57.625504,19.53935,9.191698,-10.314074
30,-0.6996473073959351,4.820589542388916,78.7362060546875,0.7061746045497569,1.4262383797078972,-89.90060643925517,0.77549714,3.5706427,12.077139,6.7879252,-6.435017,-4.3843355,0.41613185,-8.006356,-23.981483,11.414259,-12.825326,5.091442,-0.79424375,-0.486997,9.908966,-10.433386,10.566765,-46.239197,58.821415,8.584817,2.7704463,-3.052042,-10.642417,-10.627201,48.36279,57.60345,19.557571,9.110527,-10.367862
31,-0.7098124623298645,4.986536502838135,78.7510986328125,0.7360840914395325,1.633916932938646,-89.8548503132431,0.38772702,3.5352364,12.030098,6.778008,-6.253777,-4.334043,-0.025147188,-8.067274,-23.990612,11.578858,-12.770287,5.0257745,-0.73865217,-0.4769398,10.207608,-10.443209,10.635613,-45.5404,58.800797,8.536305,2.7291327,-2.9926977,-10.760005,-10.734305,48.433136,57.57944,19.578537,9.024043,-10.422365
32,-0.7211006283760071,5.141597747802734,78.7659683227539,0.7644384410804312,1.837590895609492,-89.80941139555846,0.0006670615,3.5029428,11.983307,6.7677703,-6.0683956,-4.285825,-0.4702623,-8.127101,-23.99905,11.752569,-12.7150345,4.9563146,-0.69496906,-0.46815175,10.5376835,-10.448113,10.705737,-44.810493,58.779224,8.44964,2.6718698,-2.896718,-10.90102,-10.847535,48.508675,57.55537,19.609037,8.944498,-10.455311
33,-0.7347891330718994,5.298914909362793,78.78104400634766,0.789314536341566,2.0352622788264365,-89.7606001961628,-0.38337064,3.4766357,11.932624,6.757982,-5.880783,-4.2430353,-0.91219026,-8.182065,-24.011467,11.930814,-12.659417,4.8823595,-0.67252374,-0.46124777,10.901445,-10.437662,10.779666,-44.02429,58.750572,8.295383,2.5928915,-2.7501266,-11.067743,-10.964236,48.598167,57.53199,19.655851,8.873958,-10.455775
34,-0.7509111166000366,5.471964359283447,78.79637908935547,0.8126757211756335,2.2309336838879954,-89.71135668687782,-0.76606894,3.4525225,11.881479,6.7415733,-5.6857705,-4.2025223,-1.3582793,-8.235506,-24.024164,12.1149845,-12.6023035,4.804887,-0.66414136,-0.4556446,11.294057,-10.415658,10.858542,-43.188213,58.712986,8.091356,2.50175,-2.5736375,-11.256085,-11.082428,48.69564,57.51011,19.713242,8.80613,-10.437431
35,-0.7757092714309692,5.649196147918701,78.81050872802734,0.8380242617339293,2.426161751408702,-89.66766655867805,-1.1590081,3.4284673,11.835441,6.7368007,-5.4902086,-4.159044,-1.8218259,-8.294294,-24.028723,12.321022,-12.548851,4.724612,-0.6586756,-0.4523004,11.714659,-10.39942,10.944031,-42.35178,58.671997,7.889413,2.4039857,-2.384508,-11.469902,-11.202632,48.7912,57.494007,19.772337,8.740588,-10.414628
36,-0.7917109131813049,5.830874443054199,78.82408905029297,0.868270259101598,2.6222872025971853,-89.63554014407264,-1.556227,3.3988354,11.801218,6.7253685,-5.281271,-4.1069,-2.310329,-8.36253,-24.017002,12.551876,-12.49665,4.6420455,-0.6424353,-0.4511075,12.163262,-10.405995,11.037425,-41.565147,58.63183,7.743108,2.3059282,-2.1996639,-11.708059,-11.326248,48.871544,57.4808,19.823692,8.676922,-10.401698
37,-0.8101357221603394,6.01514196395874,78.83680725097656,0.9027851862534305,2.8231842631160524,-89.62009710812876,-1.9711617,3.367014,11.783437,6.7270265,-5.0689216,-4.042063,-2.8379493,-8.441518,-23.981524,12.822205,-12.450618,4.556174,-0.60668683,-0.45114464,12.63691,-10.444775,11.139704,-40.84689,58.597404,7.6727753,2.2064168,-2.0142062,-11.972059,-11.454751,48.940647,57.4711,19.862848,8.622416,-10.400433
38,-0.8210213780403137,6.2202534675598145,78.83992767333984,0.9232969991572254,3.0272629101824786,-89.61648479770567,-2.4131408,3.3538368,11.77267,6.76652,-4.867624,-3.9686506,-3.417398,-8.521314,-23.929314,13.173943,-12.434071,4.466775,-0.55866194,-0.43561465,13.136855,-10.50636,11.250967,-40.17086,58.564796,7.647504,2.1035438,-1.8219936,-12.25954,-11.588801,49.00099,57.462475,19.895136,8.574976,-10.403578
39,-0.8352201581001282,6.434298992156982,78.84153747558594,0.9443967336286341,3.2271235989820575,-89.61663358987285,-2.9784675,3.3655179,11.757135,7.070068,-4.7975836,-3.8915262,-4.006533,-8.604394,-23.872417,13.541054,-12.42088,4.376143,-0.50819594,-0.41694826,13.669028,-10.580188,11.370882,-39.52233,58.526325,7.642072,2.0022357,-1.6378748,-12.565611,-11.729521,49.037235,57.450405,19.923445,8.520753,-10.411699
40,-0.8443625569343567,6.670742988586426,78.83749389648438,0.963288364347827,3.416204612204965,-89.6117049144641,-3.6534898,3.4023912,11.727453,7.6245995,-4.8512177,-3.8159351,-4.5921965,-8.689651,-23.823141,13.923997,-12.4146805,4.2862935,-0.46514237,-0.39102536,14.239137,-10.656761,11.498638,-38.886887,58.4756,7.6309447,1.9071295,-1.4765394,-12.885844,-11.878855,49.03406,57.430473,19.951595,8.445785,-10.425114
41,-0.8502092957496643,6.895914077758789,78.83207702636719,0.9808237285364558,3.596517071997986,-89.59683803365135,-4.3393173,3.4408202,11.684584,8.2108965,-4.914016,-3.7409103,-5.1711698,-8.778,-23.788288,14.317119,-12.415078,4.1982527,-0.43278396,-0.35695478,14.843231,-10.733084,11.63244,-38.25486,58.413235,7.6324873,1.8215442,-1.3473808,-13.215463,-12.039139,48.985638,57.402985,19.98131,8.340582,-10.441922
42,-0.8639655113220215,7.124320983886719,78.8245849609375,0.9982787129339831,3.7703884909931182,-89.57758031420784,-5.0456724,3.4818676,11.634069,8.844443,-4.993038,-3.6627839,-5.7525992,-8.871291,-23.75961,14.726927,-12.4222765,4.110715,-0.4052689,-0.31664366,15.480086,-10.816895,11.771621,-37.636898,58.34404,7.6509786,1.7423047,-1.2405378,-13.557641,-12.211308,48.90152,57.367058,20.011076,8.214828,-10.462444
43,-0.8754276037216187,7.351852893829346,78.8157730102539,1.013112549983249,3.9319627987503756,-89.56067115430866,-5.760983,3.5289435,11.583068,9.515897,-5.086276,-3.582256,-6.335266,-8.965505,-23.728226,15.156894,-12.434842,4.021935,-0.37947777,-0.2700289,16.159264,-10.910081,11.916988,-37.046715,58.264015,7.6437163,1.6642678,-1.1421695,-13.919658,-12.395001,48.78756,57.318604,20.036232,8.083483,-10.490089
44,-0.8804662823677063,7.601653575897217,78.80020904541016,1.0229491803701918,4.075232283211527,-89.55287295113192,-6.4751196,3.5860035,11.538549,10.219425,-5.194089,-3.5007167,-6.917852,-9.056734,-23.685741,15.610735,-12.4516,3.9301546,-0.35255033,-0.21732318,16.890316,-11.014533,12.070787,-36.49878,58.16896,7.5669312,1.5821341,-1.0386517,-14.309047,-12.58878,48.649345,57.253998,20.051716,7.9616694,-10.528429
45,-0.8902651071548462,7.8543381690979,78.78201293945312,1.0250593397885333,4.194720070480932,-89.55569455520629,-7.1840363,3.6569438,11.500267,10.959243,-5.3192067,-3.418793,-7.4926734,-9.140844,-23.631205,16.08303,-12.468866,3.8356273,-0.32469085,-0.1553262,17.677307,-11.131646,12.235669,-36.004738,58.059555,7.3877234,1.4934261,-0.9229127,-14.724583,-12.790508,48.482506,57.174637,20.048544,7.8537292,-10.584434
46,-0.8941404819488525,8.113516807556152,78.7605972290039,1.021339745537337,4.295105979518703,-89.56557427256958,-7.893678,3.7392676,11.464704,11.735105,-5.459819,-3.3354099,-8.063237,-9.220901,-23.568933,16.574692,-12.488836,3.7389216,-0.29801565,-0.085481524,18.514093,-11.258217,12.412322,-35.554382,57.935036,7.1365905,1.4010239,-0.80393356,-15.165627,-12.999479,48.286064,57.08483,20.030418,7.751408,-10.653924
