Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
167,-36.23235321044922,9.530921936035156,68.9156265258789,-17.50535106109144,12.167392644724641,-98.92141495270504,-1.7343422,-6.1675096,27.89831,90.38595,-17.15945,-15.000033,-39.357483,10.579268,-13.643609,48.885227,-21.433445,8.114296,-21.101753,14.646372,29.793802,-19.485104,30.515562,-70.58056,-13.995952,-22.868061,-4.3205724,1.379416,-2.7903652,-9.4184475,6.3784113,-0.79914534,4.342382,-5.35211,-0.92250246
168,-36.51797103881836,9.548430442810059,69.32377624511719,-17.11343773435387,12.111921798605016,-96.93101078285282,-1.0931752,-4.3930554,26.40102,91.80568,-18.231827,-15.000033,-37.988583,9.705581,-14.696647,47.758167,-21.269,7.6976185,-20.778214,14.750674,29.793802,-17.870691,31.237028,-69.22168,-13.958597,-21.996782,-4.0050893,3.315623,-2.157316,-9.585014,6.779158,-0.11357637,2.8562472,-5.176835,-1.3544127
169,-36.8303108215332,9.543083190917969,69.78480529785156,-16.609801026385327,12.02010555645547,-94.87298049394452,-0.44679502,-2.3969383,24.992943,93.01135,-19.274397,-15.000033,-36.485344,8.769426,-15.732684,46.495285,-21.056892,7.278104,-20.321058,14.813547,29.686068,-16.358025,31.99866,-67.72798,-13.884642,-20.265913,-3.3446221,5.361019,-1.4600044,-9.86013,7.189881,0.8463985,1.1973008,-5.0959625,-1.9741
170,-37.1180419921875,9.533711433410645,70.288330078125,-15.889495906307674,12.047454562226992,-92.69995487832196,0.067333095,-0.10003866,23.851503,94.111855,-20.301374,-14.258458,-35.084644,7.5971885,-16.748795,45.243523,-20.850447,6.880813,-19.717457,14.7658825,28.89579,-14.655544,32.76375,-66.22714,-13.624522,-18.036308,-2.381731,7.5142193,-0.6457742,-10.211958,7.6527987,2.4097526,-0.57986605,-5.064267,-2.763388
171,-37.374122619628906,9.505596160888672,70.8258285522461,-14.937089300402516,12.118310788798826,-90.38172974013838,0.45933002,2.2921128,22.969957,94.95514,-21.261826,-12.857838,-33.735455,6.1463723,-17.743885,44.084652,-20.647804,6.565358,-19.109959,14.565001,27.979597,-13.002764,33.519917,-64.55316,-13.407867,-16.161665,-1.4137279,9.462546,0.17171384,-10.646485,8.207999,4.215608,-2.206716,-5.084454,-3.716041
172,-37.617156982421875,9.471110343933105,71.39178466796875,-13.93926940910061,12.152551944522612,-88.0248246489488,0.66496915,4.578099,22.112051,95.44651,-22.156895,-11.648242,-32.313522,4.6668124,-18.760624,42.84401,-20.302986,6.3347507,-18.492935,14.322271,27.089802,-11.358581,34.241207,-62.63939,-13.413366,-15.555091,-0.82629657,10.895006,0.9220167,-11.152881,8.96928,6.283154,-3.3551638,-5.177105,-4.8379874
173,-37.82875061035156,9.425285339355469,71.99103546142578,-12.892151752386571,12.138686413521322,-85.64420004854118,0.6984604,6.7791066,21.29441,95.58767,-23.008715,-10.630229,-30.8045,3.170892,-19.77224,41.485558,-19.818869,6.180965,-17.843504,14.026077,26.219883,-9.733326,34.908844,-60.466022,-13.587999,-16.621971,-0.7922951,11.647819,1.586732,-11.742215,9.996295,8.69961,-3.895979,-5.397158,-6.3133426
174,-38.02474594116211,9.376336097717285,72.615966796875,-11.78078622951307,12.069436078455846,-83.21857023355521,0.59806097,8.958685,20.525326,95.436455,-23.824347,-9.727663,-29.215805,1.6356388,-20.796743,40.027508,-19.21918,6.091323,-17.153805,13.6672535,25.3507,-8.130942,35.510426,-58.068634,-13.846611,-18.799088,-1.1299338,11.919574,2.2276866,-12.425179,11.220346,11.408268,-4.023594,-5.7325826,-8.080719
175,-38.19578170776367,9.327669143676758,73.27110290527344,-10.628196221283178,11.958570668513804,-80.7293911720379,0.33301708,11.001292,19.767088,94.961395,-24.52589,-8.975953,-27.58841,0.050143704,-21.894806,38.551563,-18.472416,6.090826,-16.485367,13.263669,24.513132,-6.518933,36.019035,-55.47989,-14.302685,-21.536346,-1.7154316,11.96123,2.8909118,-13.175607,12.557114,14.21793,-3.8987367,-6.1143017,-9.768968
176,-38.35028839111328,9.25545597076416,73.95775604248047,-9.455789243881071,11.819771765632893,-78.15670711993472,-0.122305974,12.791147,18.983196,94.13146,-25.038132,-8.404255,-25.95679,-1.5965823,-23.122158,37.144424,-17.548098,6.1981597,-15.892497,12.8285265,23.73458,-4.8818445,36.395565,-52.743286,-15.047955,-24.287064,-2.4364939,12.035918,3.6105275,-13.944046,13.9213,16.95171,-3.6831858,-6.463793,-11.0053215
177,-38.47124481201172,9.19992446899414,74.6612777709961,-8.256286392363522,11.648173959674606,-75.46081181069876,-0.80360496,14.307428,18.110865,92.93673,-25.339363,-8.030597,-24.288069,-3.332981,-24.53932,35.794098,-16.405218,6.4239116,-15.38785,12.354384,23.017303,-3.2775226,36.598896,-49.893955,-16.058764,-27.26791,-3.406994,12.133574,4.3956113,-14.707065,15.277075,19.625957,-3.3726003,-6.7873964,-11.607434
178,-38.57130432128906,9.128965377807617,75.3739242553711,-7.026543416019278,11.426864665044766,-72.66400384166839,-1.6629137,15.60796,17.182358,91.397385,-25.47677,-7.8213987,-22.572695,-5.139848,-26.098211,34.48696,-15.07172,6.746312,-14.923179,11.835025,22.334036,-1.7608579,36.597027,-46.960697,-17.214535,-30.659105,-4.634153,12.103191,5.2376294,-15.465714,16.657818,22.327211,-2.9081442,-7.1238832,-11.797003
179,-38.639320373535156,9.044754981994629,76.09197235107422,-5.790019111421079,11.155758105757045,-69.83711125231157,-2.595223,16.69954,16.309841,89.52915,-25.480036,-7.728976,-20.874105,-6.9656343,-27.683603,33.302906,-13.62142,7.131364,-14.459955,11.278886,21.668009,-0.32750332,36.363773,-43.97995,-18.449581,-33.852024,-5.8693285,12.046805,6.13314,-16.204313,18.085644,24.99406,-2.3710916,-7.432269,-11.807672
180,-38.68685531616211,8.94192123413086,76.80673217773438,-4.567891463029052,10.840030366594439,-67.04970191083564,-3.4936724,17.591696,15.612288,87.342804,-25.379751,-7.7111826,-19.257744,-8.769629,-29.17212,32.31724,-12.129885,7.5451517,-13.958972,10.687779,21.002947,1.023403,35.88037,-40.987144,-19.698446,-36.225704,-6.875409,12.11737,7.07894,-16.89688,19.583101,27.571115,-1.8510702,-7.6752357,-11.874486
181,-38.70786666870117,8.835576057434082,77.50728607177734,-3.3278319180158076,10.467341450769792,-64.28182605588557,-4.345284,18.213114,15.062717,84.78468,-25.174429,-7.8026695,-17.670341,-10.615265,-30.628927,31.501698,-10.546153,8.072488,-13.423993,10.023818,20.334879,2.2734053,35.124306,-37.9705,-20.963293,-37.436985,-7.566467,12.429026,8.075484,-17.527351,21.196896,30.11477,-1.393497,-7.874906,-12.139228
182,-38.70076370239258,8.736039161682129,78.18437957763672,-2.072963164904162,10.033479531993281,-61.5079682749977,-5.1710997,18.5981,14.620911,81.86799,-24.86501,-8.001098,-16.091171,-12.510526,-32.06957,30.840286,-8.855422,8.695246,-12.87282,9.292426,19.659025,3.3442898,34.082687,-34.95477,-22.189413,-37.862164,-8.076617,12.917802,9.12274,-18.09686,22.911482,32.664948,-0.9542465,-8.040876,-12.455012
183,-38.672508239746094,8.629337310791016,78.83285522460938,-0.8705194633995851,9.568012136179322,-58.78647479502428,-5.9284616,18.911957,14.394498,78.702866,-24.48326,-8.216219,-14.639726,-14.351521,-33.29227,30.412577,-7.1922565,9.227654,-12.283436,8.558189,18.957388,4.154515,32.77079,-32.019974,-23.239851,-37.95203,-8.506006,13.48236,10.2199745,-18.606745,24.649784,35.133263,-0.48992544,-8.114864,-12.622856
184,-38.629051208496094,8.526310920715332,79.44165802001953,0.2265100939251187,9.110339177351417,-56.17405705247779,-6.585064,19.30238,14.501862,75.39656,-24.055151,-8.366785,-13.452013,-16.062267,-34.094196,30.313437,-5.710604,9.4859915,-11.628854,7.8779073,18.212074,4.648174,31.230875,-29.226795,-24.011408,-38.158443,-8.958881,14.009154,11.361936,-19.058256,26.328285,37.429688,0.042513333,-8.036489,-12.443419
185,-38.55928421020508,8.419620513916016,80.01026916503906,1.2204234788285158,8.688400695020817,-53.69529008128718,-7.107245,19.82985,15.0843935,71.91458,-23.580887,-8.436808,-12.565105,-17.688469,-34.50005,30.575777,-4.358642,9.331552,-10.877214,7.2593584,17.413956,4.8665414,29.501444,-26.532938,-24.556526,-38.567974,-9.453867,14.463739,12.55184,-19.446129,27.921474,39.566975,0.797916,-7.7817383,-11.918557
186,-38.486576080322266,8.319056510925293,80.53388214111328,2.1516948625972647,8.287575581401475,-51.3095463230623,-7.513312,20.391565,16.06321,68.21396,-23.048515,-8.481723,-11.907469,-19.275333,-34.58574,31.119314,-3.0799346,8.894297,-10.052979,6.6651945,16.57515,4.8391004,27.617058,-23.878105,-24.945591,-38.942066,-9.933845,14.902999,13.78489,-19.769966,29.477814,41.594574,1.6981,-7.3768516,-11.143673
187,-38.39653778076172,8.21882152557373,81.00878143310547,3.0013890580256772,7.892350332586377,-48.97591551959705,-7.869152,20.91141,17.212025,64.390816,-22.44922,-8.5318985,-11.4263735,-20.686983,-34.23275,31.768503,-1.9653232,8.399272,-9.213067,6.1127563,15.720741,4.5375295,25.63661,-21.270544,-25.150385,-39.2445,-10.397094,15.3414545,15.040703,-20.04133,31.020681,43.4672,2.4369078,-6.837908,-10.057786
188,-38.306236267089844,8.1217041015625,81.42539978027344,3.7399215306956517,7.489614857471644,-46.65669796750193,-8.249977,21.332724,18.289421,60.539036,-21.772673,-8.60886,-11.066804,-21.76375,-33.319427,32.34438,-1.1042682,8.078101,-8.407226,5.6316066,14.882961,3.9584522,23.634768,-18.717224,-25.178932,-39.44288,-10.845104,15.797712,16.30891,-20.27626,32.563232,45.117367,2.7087102,-6.191776,-8.590611
189,-38.213314056396484,8.02879524230957,81.7845458984375,4.35877427039837,7.1041039185623145,-44.36030742345824,-8.650864,21.673128,19.34992,56.624268,-20.971548,-8.696679,-10.885087,-22.45705,-31.695286,32.9127,-0.553985,7.926803,-7.613351,5.2261877,14.067274,3.1935742,21.662786,-16.14912,-25.169617,-39.580593,-11.25687,16.20374,17.615776,-20.477766,34.097122,46.485527,2.2866292,-5.411406,-6.602363
190,-38.11333465576172,7.936931610107422,82.07589721679688,4.871386707995454,6.747932756289941,-42.09721303224775,-9.0459585,21.969776,20.4733,52.61078,-20.066614,-8.789544,-10.871281,-22.806839,-29.470978,33.506466,-0.24643075,7.8545423,-6.816474,4.8842373,13.279333,2.317751,19.75749,-13.531877,-25.208504,-39.66904,-11.643919,16.579918,18.957811,-20.6458,35.61936,47.596916,1.3629534,-4.534289,-4.1570415
191,-38.000064849853516,7.847671985626221,82.29955291748047,5.271853300802583,6.389908261117893,-39.83502560287434,-9.488541,22.208624,21.442139,48.58742,-19.140654,-8.914981,-10.864951,-22.794815,-26.92121,33.92245,-0.106943004,7.951113,-6.0715575,4.6182446,12.557859,1.3256266,17.977318,-10.933795,-25.249159,-39.63221,-12.06024,17.08216,20.281483,-20.794031,37.14203,48.49642,0.2705262,-3.678341,-1.4882108
192,-37.889732360839844,7.767140865325928,82.456298828125,5.553376876335049,5.997781137628873,-37.542117314772696,-10.026746,22.367743,22.041779,44.62913,-18.272762,-9.098124,-10.709624,-22.436644,-24.317303,33.973186,-0.07767226,8.291302,-5.428655,4.4372873,11.946983,0.22716106,16.3883,-8.435074,-25.267527,-39.39771,-12.563243,17.873829,21.535427,-20.941801,38.672527,49.21556,-0.64306855,-2.9231849,1.1631625
193,-37.7815055847168,7.688957214355469,82.55097961425781,5.699479619852191,5.575496198425951,-35.18621801387143,-10.685715,22.41764,22.193914,40.68549,-17.449171,-9.367396,-10.421109,-21.564312,-21.332224,33.613472,-0.16722675,9.073599,-4.9071364,4.342989,11.466201,-0.9354808,15.023554,-6.0231934,-25.344885,-38.951954,-13.200277,19.025795,22.735376,-21.090326,40.23681,49.685287,-1.3017596,-2.256804,3.819548
194,-37.670772552490234,7.61245059967041,82.58409118652344,5.717654452930972,5.14498196301089,-32.78704435552488,-11.418216,22.37124,22.019537,36.695755,-16.618706,-9.6935,-10.005945,-20.25803,-17.990042,32.97767,-0.4667468,10.154946,-4.4801636,4.3145165,11.104715,-2.1151626,13.882007,-3.6736572,-25.530838,-38.34855,-13.932774,20.46584,23.89691,-21.233301,41.834564,49.88691,-1.8793843,-1.6378423,6.5834403
195,-37.55537414550781,7.534313201904297,82.56320190429688,5.63676203626536,4.700996745603383,-30.39395127268794,-12.166138,22.268894,21.605642,32.72564,-15.804454,-10.013461,-9.372182,-18.950577,-15.039584,32.14571,-0.9866817,11.09512,-4.12152,4.3296337,10.857369,-3.3082185,12.966679,-1.4607785,-25.740767,-37.614582,-14.688647,22.145802,24.975515,-21.378456,43.42913,49.920074,-2.3908007,-1.0680455,9.33001
196,-37.45970916748047,7.460946559906006,82.48859405517578,5.4799215615459556,4.239733117709355,-28.059641412556594,-12.884403,22.166246,21.037025,28.863476,-15.037824,-10.265692,-8.5073595,-18.05259,-13.178775,31.167917,-1.6516343,11.491563,-3.797517,4.3742676,10.715629,-4.523426,12.282252,0.5357713,-25.873817,-36.78058,-15.399084,24.018095,25.940208,-21.539059,44.977005,49.868374,-2.8466063,-0.54761314,11.936868
197,-37.352787017822266,7.39686918258667,82.36270904541016,5.219251669995061,3.769670478807597,-25.790705107374,-13.607421,22.067488,20.14925,25.10467,-14.349369,-10.417687,-7.450292,-17.658745,-12.666836,30.01901,-2.5732455,11.094808,-3.5010662,4.479996,10.685518,-5.777721,11.835398,2.275994,-25.92887,-35.87896,-16.093798,26.273596,26.77277,-21.718649,46.48902,49.744793,-3.186137,-0.05922909,14.486807
198,-37.23890686035156,7.337162494659424,82.18135833740234,4.833716962784659,3.2963153831446874,-23.564873602492263,-14.324634,21.97945,18.959148,21.38819,-13.703257,-10.500793,-6.234344,-17.484571,-13.065345,28.640182,-3.7220721,10.252572,-3.2351189,4.66064,10.761971,-7.0941916,11.615983,3.7873008,-25.8982,-34.880184,-16.77916,28.886679,27.506477,-21.911922,47.984104,49.492523,-3.4179685,0.40758118,17.0124
199,-37.12041473388672,7.270740032196045,81.94156646728516,4.356019338692637,2.805858761116645,-21.392171837159054,-14.944263,21.964045,17.822346,17.742886,-13.034452,-10.560054,-4.863077,-17.356401,-14.021571,27.029755,-4.7679667,9.462925,-2.9775662,4.881111,10.919175,-8.502956,11.597217,5.0892925,-25.665897,-33.730343,-17.354391,31.473854,28.1845,-22.123766,49.420467,49.098633,-3.6523857,0.83525807,19.313187
200,-36.991519927978516,7.206672668457031,81.6445541381836,3.8240714231293103,2.2799220620105065,-19.28205354572478,-15.382832,22.066994,17.099903,14.196269,-12.278762,-10.652641,-3.342944,-17.152214,-15.19605,25.203787,-5.338937,9.139503,-2.7078183,5.107651,11.133867,-10.036997,11.743434,6.20272,-25.11829,-32.388966,-17.726477,33.640152,28.854635,-22.366522,50.75015,48.540386,-3.99592,1.1995826,21.188244
201,-36.856727600097656,7.141849517822266,81.28746032714844,3.1927915709788395,1.693497907671664,-17.222720323926065,-15.538246,22.302801,16.873251,10.528353,-11.379559,-10.912676,-1.6161228,-16.865974,-16.809412,22.922722,-4.992435,9.293937,-2.411557,5.3930264,11.412234,-11.728164,12.016075,7.1300054,-24.253504,-30.85336,-17.810984,35.317596,29.522774,-22.646095,52.06897,47.814213,-4.4141903,1.4823835,22.483559
202,-36.72214889526367,7.091275691986084,80.86211395263672,2.4328551258388202,1.0485563443520407,-15.21532649497236,-15.735058,22.74398,16.855747,7.32315,-10.660463,-11.287911,0.3413199,-16.453989,-18.945223,20.20117,-3.9902048,9.728561,-2.0995758,5.778412,11.772689,-13.582781,12.403024,7.849893,-23.088531,-29.153288,-17.676197,36.681953,30.170382,-22.965881,53.361362,46.92592,-4.8610625,1.7064221,23.339993
203,-36.57869338989258,7.039534091949463,80.39144134521484,1.6720756010237328,0.3815593011799879,-13.274622604055754,-17.166748,23.587109,16.618582,7.0586824,-11.286421,-11.552785,2.4400284,-15.917047,-21.048279,17.451496,-2.9861548,10.472596,-1.7950673,6.1430182,12.193418,-15.592049,12.918931,8.34171,-21.55119,-27.297716,-17.476004,37.710644,30.81091,-23.337622,54.406147,45.849228,-5.426308,1.9012796,24.001589
204,-36.382896423339844,6.969238758087158,79.94738006591797,1.084258963310742,-0.24960557551098844,-11.418979080879955,-18.413666,24.259329,16.790041,6.8477836,-11.580303,-11.487313,4.5459175,-15.397336,-22.573969,15.142262,-2.671909,11.541683,-1.510667,6.3126287,12.631227,-17.744772,13.593664,8.577898,-19.567858,-25.287895,-17.371193,38.3991,31.469156,-23.777647,54.97679,44.53522,-6.204146,2.0919366,24.716476
205,-36.266632080078125,6.943236351013184,79.36196899414062,0.890690886749885,-0.793803381003112,-9.608546658660298,-19.558962,24.546085,17.646122,6.8455153,-11.541166,-10.956769,6.492776,-15.244321,-23.232033,13.851479,-3.651695,13.174814,-1.2160083,6.044711,13.038656,-20.208208,14.450561,8.533858,-17.055208,-23.154423,-17.552938,38.62859,32.230377,-24.29691,55.064404,42.830196,-7.369381,2.2583463,25.493752
206,-36.20703887939453,6.924969673156738,78.71841430664062,0.9001251843257342,-1.2608638114157957,-7.8693855688804435,-20.54117,24.643215,19.11182,6.849089,-11.153341,-10.1204605,8.313622,-15.258143,-23.451885,13.265754,-5.510631,15.000033,-0.88240695,5.5281463,13.418828,-22.969301,15.48465,8.193785,-14.042597,-20.891144,-17.922407,38.47596,33.08314,-24.90229,54.762386,40.75489,-8.823218,2.389541,26.231462
207,-36.12898635864258,6.869207382202148,78.16642761230469,0.6516208155567341,-1.533737749950812,-6.385283762249233,-21.543056,25.112501,20.676405,6.8721466,-10.505587,-9.204517,9.948064,-14.627454,-23.571623,12.431561,-7.3181734,15.000033,-0.46400142,5.2297635,13.668569,-25.706663,16.68394,7.5672574,-10.665637,-18.438446,-18.195715,38.21154,33.879284,-25.595089,54.016,38.53655,-10.246132,2.5239928,27.01309
208,-36.01142120361328,6.836197376251221,77.71514892578125,0.27402732251731926,-1.7802689670563732,-5.080632094602688,-22.34539,25.65616,21.955511,6.9030385,-9.798432,-8.267722,11.504655,-13.862048,-23.95317,11.350922,-8.603085,15.000033,-0.17532828,5.067714,13.938536,-28.127684,18.033281,6.6633706,-7.0279584,-15.737832,-18.063658,38.07701,34.5,-26.375128,52.762794,36.39576,-11.322977,2.7059808,27.91686
209,-35.87063980102539,6.8577423095703125,77.32762145996094,-0.30246539410270534,-2.049319935227656,-3.927429212569503,-22.920427,26.328527,22.842756,6.955807,-9.045604,-7.284521,13.242263,-12.82301,-24.862396,9.52523,-9.053575,15.000033,-0.050681435,5.123865,14.288974,-30.285515,19.53987,5.50671,-3.0446587,-12.469974,-17.403147,38.227665,34.98226,-27.25552,50.921417,34.382347,-12.03912,2.9996202,29.178082
210,-35.75971221923828,6.939890384674072,76.98095703125,-0.9765755542833223,-2.2959435559814265,-2.9217874091485148,-23.305918,27.05701,23.588982,7.0195394,-8.196999,-6.1692414,15.105383,-11.568042,-26.041739,7.1667037,-8.992838,15.000033,-0.03959055,5.280267,14.678061,-32.318592,21.195547,4.073213,1.3082907,-8.783881,-16.371767,38.451458,35.427433,-28.243925,48.538612,32.348347,-12.544977,3.3696353,30.68681
211,-35.64004898071289,7.06782865524292,76.71623229980469,-1.609217118242341,-2.4306495802153574,-2.163085856081685,-23.764595,27.833075,24.202917,7.5301123,-7.5365257,-4.9989624,15.840497,-10.822913,-26.939085,6.869497,-9.656924,15.000033,-0.092782944,5.3956957,14.99683,-34.05365,22.952663,2.3274877,5.8374543,-5.318317,-15.100931,38.41739,35.78788,-29.31947,45.745834,30.264639,-12.764086,3.7245202,31.992317
212,-35.46779251098633,7.251942157745361,76.5386962890625,-2.1062578608576272,-2.404636948344655,-1.7508216694266938,-25.067097,28.915045,24.387861,10.057744,-7.9223285,-3.8947854,16.189024,-10.338664,-27.407194,6.7291155,-9.923254,15.000033,-0.14380854,5.4028707,15.164004,-35.329235,24.767103,0.24047332,10.366951,-2.7141192,-13.759298,37.82333,35.993237,-30.43959,42.653763,28.151396,-12.610035,3.9761121,32.632565
213,-35.24636459350586,7.482958793640137,76.46826171875,-2.381030346695474,-2.180921965901501,-1.7112758679945663,-25.956318,29.740414,24.807117,12.047587,-7.94037,-2.8829412,16.145939,-10.20526,-27.407906,6.6595287,-9.723578,15.000033,-0.14507711,5.2293754,15.090694,-36.079372,26.639774,-2.2291648,14.963475,-0.8820734,-12.292622,36.719124,36.063686,-31.580402,39.14153,26.170427,-12.197564,4.1158094,32.571697
214,-34.98564529418945,7.77729606628418,76.50081634521484,-2.524075706066841,-1.826400266186794,-1.9884381006150713,-26.592573,30.453403,25.307058,13.891385,-7.7766395,-1.9319682,15.815326,-10.300824,-27.120289,6.628208,-9.109053,15.000033,-0.13385642,4.9678063,14.859863,-36.39324,28.58091,-5.038896,19.669184,0.4723331,-10.672623,35.229607,36.04087,-32.72867,35.17763,24.333952,-11.519449,4.1843657,32.012894
215,-34.7096061706543,8.131914138793945,76.60983276367188,-2.637011865082285,-1.4286804837586617,-2.5187799959701485,-27.037277,31.112326,25.71876,15.685295,-7.562504,-1.0588354,15.272565,-10.508217,-26.571941,6.6599965,-8.100567,15.000033,-0.23461296,4.7106304,14.636688,-36.182766,30.52827,-8.005291,24.135532,1.1454247,-9.103016,33.21022,35.77423,-33.839436,31.052141,22.516638,-10.293545,4.1508236,30.846455
216,-34.43876647949219,8.546751976013184,76.78175354003906,-2.816702748955792,-1.070098948010431,-3.244280590860831,-27.338133,31.761751,25.88023,17.480574,-7.41655,-0.27010706,14.59934,-10.704501,-25.789389,6.746288,-6.699201,15.000033,-0.5433842,4.5647483,14.572484,-35.33903,32.40572,-10.919361,28.01153,0.96278566,-7.7585278,30.526545,35.06197,-34.842773,27.04796,20.641262,-8.240165,3.9565735,28.953218
217,-34.194026947021484,9.025949478149414,77.0024642944336,-3.0705282742275792,-0.7065427815835381,-4.224094473711044,-27.525854,32.405033,25.706797,19.253191,-7.353808,0.43166843,13.249837,-11.100084,-24.613264,7.9617853,-5.368795,15.000033,-0.9685321,4.561148,14.596974,-33.870724,34.241814,-13.773163,31.416874,-0.6001351,-6.6463923,26.86624,33.804356,-35.703987,23.056202,18.83207,-5.299282,3.466903,26.119751
218,-33.962921142578125,9.547510147094727,77.26074981689453,-3.308405365490197,-0.2879645566008071,-5.482330689826069,-27.557789,32.958725,25.360437,20.949144,-7.296274,1.0517937,10.881412,-11.88287,-22.975758,10.925713,-4.457349,15.000033,-1.4214846,4.5922265,14.586209,-31.91374,36.095234,-16.681017,34.602455,-3.2254045,-5.503658,22.456457,32.04415,-36.422466,19.004332,17.230095,-1.6719314,2.5974438,22.494314
219,-33.73728561401367,10.118502616882324,77.53286743164062,-3.4600700426135402,0.11700828361973638,-6.912636196114,-27.37234,33.333843,25.059252,22.58903,-7.2431726,1.6094637,8.122235,-12.828567,-21.066917,14.393508,-3.4916778,15.000033,-1.978657,4.543285,14.615517,-29.508553,37.92682,-19.61733,37.37164,-5.8154545,-4.201627,17.953514,29.759827,-36.96432,15.212557,15.77978,2.5382862,1.3481907,18.478922
220,-33.53221893310547,10.73897933959961,77.80094146728516,-3.4617835577227196,0.434903140989431,-8.402837200323752,-26.918242,33.46103,25.000843,24.213924,-7.2050157,2.1283686,5.1244903,-13.937449,-18.946905,18.232723,-2.5801206,15.000033,-2.701335,4.321219,14.770457,-26.60736,39.660484,-22.545904,39.447254,-7.2608585,-2.8291728,13.971155,26.933842,-37.26447,11.97475,14.418308,7.2714148,-0.24964185,14.429481
221,-33.31761169433594,11.396783828735352,78.0586929321289,-3.2580658095597794,0.6497495464995436,-9.942728551340752,-26.162725,33.26078,25.176062,25.849087,-7.2201653,2.6267116,1.7308547,-15.197303,-16.25512,22.728758,-1.5714176,15.000033,-3.6023397,3.8577185,15.062098,-23.225306,41.26324,-25.602413,40.988613,-7.4659257,-1.559229,10.49967,23.460165,-37.27302,9.297061,13.194976,13.163187,-2.4811363,10.212201
222,-33.09822463989258,12.096192359924316,78.29035949707031,-2.883146594640121,0.8130528974260288,-11.587406286422901,-25.16931,32.792633,25.486444,27.504536,-7.2939835,3.097529,-1.9973626,-16.415777,-12.972537,27.528204,-0.2673736,15.000033,-4.560769,3.1977787,15.374005,-19.48902,42.763153,-28.901175,42.211052,-6.956796,-0.42902437,7.243367,19.416576,-36.988224,6.9688106,12.154294,19.933144,-5.5227685,5.841687
223,-32.87929916381836,12.826752662658691,78.4885482788086,-2.446900470110422,0.9307468770999908,-13.304579709179814,-24.02737,32.22679,25.94848,29.183836,-7.3739266,3.5239801,-5.6229124,-17.449553,-9.725653,31.805553,1.1293341,15.000033,-5.484472,2.4560351,15.689743,-15.637493,44.156796,-32.418575,42.996677,-5.621692,0.5416052,4.3295255,15.061147,-36.418316,4.9168525,11.14512,26.234314,-8.918607,1.7673594
224,-32.62845230102539,13.566519737243652,78.65108489990234,-2.043939239116999,0.9982922513386808,-15.053171796530696,-22.803389,31.705942,26.595846,30.88455,-7.4104867,3.8910208,-8.788762,-18.403168,-7.1998806,35.007763,2.2456083,15.000033,-6.3166933,1.7328422,16.033773,-11.945411,45.41697,-36.165913,43.243816,-3.3762953,1.3417451,1.886769,10.627311,-35.581894,3.0764601,9.997401,30.82595,-11.9499655,-1.7918411
225,-32.36394119262695,14.327898979187012,78.74903869628906,-1.6320414652528856,0.9874753609440191,-16.830523138137888,-21.566729,31.174273,27.323322,32.819313,-7.2902727,4.4716263,-11.54499,-19.552078,-5.438758,37.386776,2.8825438,15.000033,-7.0871587,1.0065885,16.433266,-8.264145,46.514366,-40.29992,42.751816,0.32966936,1.9351972,-0.04524647,6.084218,-34.467567,1.3870373,8.556212,33.472622,-14.207586,-5.128769
226,-32.110862731933594,15.078669548034668,78.77781677246094,-1.4382779194729929,0.9404615848586344,-18.73953752041323,-20.419939,30.945612,27.992672,35.046932,-7.092159,5.1148057,-14.074426,-20.682709,-4.6134057,39.146477,3.244372,13.76707,-7.692496,0.49580282,16.867792,-4.6651506,47.437767,-44.954227,41.757076,5.2446,2.2873523,-1.555735,1.4484344,-33.084293,-0.29700923,6.8734107,34.90092,-15.9417,-8.450528
227,-31.843297958374023,15.839749336242676,78.74327087402344,-1.3011955719053625,0.8531531495296408,-20.663863979276094,-19.062643,30.783289,28.96668,37.034046,-7.0292034,5.349417,-16.28873,-21.92671,-4.5382195,40.12057,3.249453,12.373227,-8.120869,0.038176432,17.329823,-1.5436214,48.174164,-49.976986,40.638435,10.2723465,2.4538631,-2.691466,-2.988448,-31.4972,-2.1052866,5.0517154,35.40572,-17.302141,-11.527439
