Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
39,3.690931558609009,0.5921913385391235,76.58601379394531,3.842005686473326,-4.647447453747241,-86.90299530580226,7.796932,-3.6156335,3.6102915,10.12586,-13.176119,-0.21833047,-7.306254,-22.888098,-15.544694,49.812107,-16.373814,12.839942,-5.82481,-5.3958507,14.517732,-3.3139873,16.574543,-40.651485,48.1864,11.513102,3.2320492,-1.8657576,-4.205861,-14.321615,15.055485,55.795025,-12.183167,-8.551084,-5.154681
40,3.7635080814361572,0.518255889415741,76.57811737060547,3.8534712402002724,-4.886107379222155,-86.54575248593571,8.139387,-3.751139,3.2871156,9.983835,-13.150207,-0.18825468,-8.0298395,-23.414347,-15.394383,51.90426,-15.897548,12.37999,-5.9628716,-5.5713644,14.735461,-3.6262083,16.726143,-40.78579,48.30891,11.562766,3.2909324,-1.9647808,-4.3026404,-14.737495,14.217523,55.6397,-12.095624,-8.671397,-5.2092667
41,3.82650089263916,0.43806737661361694,76.57447052001953,3.8155273557128555,-5.096921574798966,-86.11760136818621,8.408316,-3.8296587,2.8771205,9.917866,-13.150749,-0.16679628,-8.671157,-23.925907,-15.434123,53.85514,-15.587855,11.633256,-6.1544466,-5.7123,14.913799,-3.940511,16.900997,-40.943066,48.42421,11.668077,3.3495295,-2.05068,-4.404904,-15.177856,13.393059,55.482082,-11.951419,-8.7595825,-5.2503457
42,3.8925118446350098,0.3418503999710083,76.58086395263672,3.7374624577954587,-5.287568311785568,-85.63330793520963,8.62696,-3.8588142,2.4026353,9.906224,-13.170853,-0.15372011,-9.244781,-24.428984,-15.625819,55.695103,-15.395042,10.653463,-6.3880816,-5.8265095,15.06257,-4.255728,17.099482,-41.11446,48.530777,11.813587,3.4097877,-2.1312175,-4.512432,-15.642758,12.5721445,55.314545,-11.759837,-8.80659,-5.2735343
43,3.9494078159332275,0.23624520003795624,76.59058380126953,3.627222409667693,-5.445774621035959,-85.1243425908474,8.799566,-3.8463776,1.9012756,9.924753,-13.202991,-0.15068349,-9.760352,-24.891287,-15.909158,57.340126,-15.291604,9.649291,-6.630547,-5.915875,15.17349,-4.5671477,17.318796,-41.292923,48.630848,11.947051,3.459857,-2.186529,-4.617316,-16.134611,11.735971,55.14408,-11.56696,-8.843095,-5.288778
44,3.9963927268981934,0.13205356895923615,76.61351013183594,3.4954972310385566,-5.5590839130019205,-84.62254952184982,8.925501,-3.7998683,1.4118851,9.958356,-13.243989,-0.1558114,-10.230462,-25.27282,-16.222551,58.705666,-15.247836,8.834618,-6.8475676,-5.9801664,15.238361,-4.871158,17.553629,-41.471817,48.72958,12.016944,3.4880118,-2.1963875,-4.710382,-16.657078,10.865187,54.976604,-11.417991,-8.899914,-5.3055778
45,4.026802062988281,0.009468612261116505,76.63916015625,3.3345071308656142,-5.615149258958801,-84.12429221485867,8.991264,-3.7089496,0.9320117,10.00718,-13.293393,-0.17049913,-10.643893,-25.565336,-16.605087,59.765034,-15.290269,8.26822,-7.039243,-6.0087337,15.241338,-5.1837664,17.80219,-41.684456,48.85301,11.978471,3.4782994,-2.136212,-4.7818265,-17.21103,9.9613495,54.812157,-11.340267,-8.996448,-5.3268986
46,4.05949068069458,-0.12321420013904572,76.67166137695312,3.141668292919157,-5.622512819028316,-83.61729725157097,8.998741,-3.57327,0.44549373,10.081132,-13.354845,-0.19528402,-11.000339,-25.780714,-17.07158,60.5692,-15.422584,7.842783,-7.2183,-6.0016513,15.191699,-5.504779,18.063135,-41.924828,48.995186,11.869985,3.4410782,-2.0226502,-4.8343463,-17.796015,9.02944,54.646297,-11.3038,-9.112623,-5.346768
47,4.087125301361084,-0.26843366026878357,76.70555877685547,2.9363138746840787,-5.601007051268692,-83.12056861319476,8.976253,-3.414986,-0.029944811,10.167545,-13.424227,-0.2284659,-11.336358,-25.908554,-17.521769,61.155216,-15.574681,7.526483,-7.371752,-5.9752893,15.117581,-5.8074102,18.33044,-42.126694,49.11645,11.762466,3.4037368,-1.8971795,-4.877223,-18.414875,8.055456,54.477055,-11.270736,-9.21956,-5.3613257
48,4.114406585693359,-0.42235517501831055,76.74093627929688,2.7386012803677247,-5.570954874161959,-82.65325258893427,8.952508,-3.2561579,-0.47625807,10.255421,-13.497842,-0.26803997,-11.690937,-25.939842,-17.855059,61.55894,-15.6755085,7.286584,-7.488083,-5.9450784,15.046559,-6.0648155,18.595505,-42.22199,49.17917,11.727606,3.3938165,-1.8014301,-4.9196763,-19.071167,7.0266967,54.30207,-11.202137,-9.288411,-5.366014
49,4.133090019226074,-0.577841579914093,76.777587890625,2.544426683120936,-5.528946288134596,-82.22326273987609,8.921516,-3.0917635,-0.88495064,10.355314,-13.579005,-0.31502646,-12.079562,-25.852163,-18.048944,61.766613,-15.708792,7.1340446,-7.5585055,-5.9036193,14.973112,-6.276333,18.85083,-42.201664,49.189194,11.798041,3.4232826,-1.7406555,-4.9546695,-19.76558,5.9340854,54.115047,-11.087076,-9.301712,-5.367891
50,4.15645170211792,-0.7446199655532837,76.80940246582031,2.346211400412559,-5.46755606903536,-81.81990049780389,8.873422,-2.9134884,-1.2670256,10.467693,-13.667624,-0.3697865,-12.482678,-25.65295,-18.156977,61.765717,-15.70823,7.082664,-7.591894,-5.8446364,14.884631,-6.4571204,19.093683,-42.097607,49.171886,11.932639,3.475614,-1.6942434,-4.9810157,-20.497854,4.7877073,53.92283,-10.944643,-9.278012,-5.366411
